image_name,predicted_class,classification_confidence,melanoma_probability,not_melanoma_probability,classification_correct,decision_margin,analysis_performed,asymmetry_score,asymmetry_risk,border_irregularity,border_risk,color_variation,color_risk,texture_contrast,texture_homogeneity,texture_energy,texture_correlation,texture_risk,overall_risk_score,risk_level,segmentation_quality,lesion_area_pixels
IMD305.jpg,MELANOMA,0.9965967535972595,0.99659675,0.0034032706,True,0.9931935,True,0.04519923123252149,0.45199231232521486,56.1385492973277,1.0,5.0,1.0,71.62107479136448,0.3343422846659345,0.029777936235022003,0.9779558572254379,0.3581053739568224,0.7025244215705093,HIGH,0.0,132095.0
IMD306.jpg,MELANOMA,0.9761179089546204,0.9761179,0.02388211,True,0.9522358,True,0.0968872896371719,0.968872896371719,54.833667633426984,1.0,5.0,1.0,60.81995323102212,0.364766086630576,0.03768032349514919,0.9813325030048308,0.3040997661551106,0.8182431656317075,HIGH,0.0,127543.0
IMD328.jpg,NOT_MELANOMA,0.9776745438575745,0.022325495,0.97767454,False,0.955349,False,,,,,,,,,,,,,,,
IMD331.jpg,MELANOMA,0.6159976720809937,0.6159977,0.3840023,True,0.23199537,True,0.20585739319442364,1.0,56.9541495787911,1.0,5.0,1.0,74.84524743678755,0.4278846428905792,0.040636251698403104,0.9787265862923554,0.3742262371839377,0.8435565592959844,HIGH,0.0,101904.0
IMD339.jpg,NOT_MELANOMA,0.8581165075302124,0.14188349,0.8581165,False,0.716233,False,,,,,,,,,,,,,,,
IMD347.jpg,MELANOMA,0.9962284564971924,0.99622846,0.003771565,True,0.9924569,True,0.31110984692039806,1.0,14.713242667468974,1.0,8.0,1.0,78.81723082926698,0.2759128946367634,0.02282351980058768,0.9700302947172373,0.39408615414633485,0.8485215385365837,HIGH,0.0,111865.0
IMD348.jpg,MELANOMA,0.999904990196228,0.999905,9.5057745e-05,True,0.9998099,True,0.056743820227255735,0.5674382022725574,22.746772303157464,1.0,9.0,1.0,126.18202536111352,0.2794200776198365,0.020512989649591012,0.9770147682931708,0.6309101268055676,0.7995870822695312,HIGH,0.0,131669.0
IMD349.jpg,MELANOMA,0.9860381484031677,0.98603815,0.0139618805,True,0.9720763,True,0.13811868929392013,1.0,12.265004910021435,1.0,4.0,0.75,91.67985108829843,0.2621272678392898,0.020257163504957744,0.9724427258887229,0.4583992554414922,0.802099813860373,HIGH,0.0,108641.0
IMD356.jpg,MELANOMA,0.9420193433761597,0.94201934,0.057980627,True,0.8840387,True,0.31051581751968377,1.0,7.1326722303731875,1.0,5.0,1.0,84.90539446236004,0.26483292155389654,0.02384224895736535,0.97513658466978,0.4245269723118002,0.85613174307795,HIGH,0.0,61609.0
IMD360.jpg,MELANOMA,0.5362586975097656,0.5362587,0.4637413,True,0.072517395,True,0.18218869483515712,1.0,45.53919492255368,1.0,7.0,1.0,88.86985137819677,0.3352315426820893,0.031720810960153695,0.9804788960859928,0.44434925689098387,0.861087314222746,HIGH,0.0,141678.0
IMD364.jpg,MELANOMA,0.9944490194320679,0.994449,0.005550991,True,0.98889804,True,0.21308334784549032,1.0,29.93763902178836,1.0,3.0,0.5,62.35143015237579,0.3597666388630823,0.037213724357943775,0.9806740810358074,0.31175715076187893,0.7029392876904698,HIGH,0.0,138932.0
IMD367.jpg,MELANOMA,0.9699828028678894,0.9699828,0.03001723,True,0.93996555,True,0.06650824704407594,0.6650824704407594,33.04904416860393,1.0,4.0,0.75,88.95631634866704,0.3260560004907547,0.02682847237650975,0.9777827759854354,0.4447815817433352,0.7149660130460236,HIGH,0.0,138361.0
IMD368.jpg,MELANOMA,0.9633074998855591,0.9633075,0.03669249,True,0.926615,True,0.05922783387904973,0.5922783387904973,37.75918143015549,1.0,7.0,1.0,76.49830361986498,0.2974752330111173,0.030462436419640856,0.9788795795566853,0.3824915180993249,0.7436924642224556,HIGH,0.0,127094.0
IMD369.jpg,MELANOMA,0.9868087768554688,0.9868088,0.013191158,True,0.9736176,True,0.01511822788418534,0.1511822788418534,35.57877226544226,1.0,7.0,1.0,94.652994610585,0.2720413175199395,0.0247622872141665,0.9754128829410469,0.473264973052925,0.6561118129736945,MODERATE,0.0,136035.0
IMD371.jpg,MELANOMA,0.910301148891449,0.91030115,0.089698896,True,0.82060224,True,0.05210144337096819,0.5210144337096819,25.20923133761861,1.0,3.0,0.5,110.61094563032698,0.34020919127847393,0.03193901528751368,0.9445447871140131,0.5530547281516349,0.6435172904653292,MODERATE,0.0,120837.0
IMD372.jpg,MELANOMA,0.9828124642372131,0.98281246,0.017187515,True,0.9656249,True,0.42790672019392445,1.0,25.66504969312281,1.0,5.0,1.0,83.6720519675994,0.3396435449364665,0.031235902661491167,0.9744081835218564,0.418360259837997,0.8545900649594993,HIGH,0.0,106095.0
IMD374.jpg,NOT_MELANOMA,0.8224207162857056,0.17757934,0.8224207,False,0.6448414,False,,,,,,,,,,,,,,,
IMD375.jpg,MELANOMA,0.8663378953933716,0.8663379,0.13366203,True,0.73267585,True,0.32645221349572856,1.0,25.81174625669773,1.0,6.0,1.0,101.86157843291254,0.28314128729505167,0.02566362576623724,0.9722783004427336,0.5093078921645627,0.8773269730411407,HIGH,0.0,116762.0
IMD376.jpg,MELANOMA,0.9855213761329651,0.9855214,0.014478588,True,0.9710428,True,0.288468683286433,1.0,21.17442264192062,1.0,5.0,1.0,76.47652452647358,0.3112092695135668,0.030775680833709254,0.9821360447774327,0.3823826226323679,0.8455956556580919,HIGH,0.0,139038.0
IMD378.jpg,NOT_MELANOMA,0.8493083715438843,0.1506916,0.8493084,False,0.69861674,False,,,,,,,,,,,,,,,
IMD381.jpg,NOT_MELANOMA,0.8886116743087769,0.11138828,0.8886117,False,0.7772234,False,,,,,,,,,,,,,,,
IMD382.jpg,MELANOMA,0.9956444501876831,0.99564445,0.004355555,True,0.9912889,True,0.13593225977051349,1.0,8.190035522436844,1.0,5.0,1.0,92.20394292497393,0.30167121878434894,0.05173480029984027,0.9853177431568403,0.4610197146248696,0.8652549286562174,HIGH,0.0,81695.0
IMD384.jpg,MELANOMA,0.9938837885856628,0.9938838,0.006116218,True,0.9877676,True,0.3206353612471369,1.0,24.148729402745523,1.0,4.0,0.75,91.8335459817239,0.2892551478308737,0.029862894285843017,0.9749719814773523,0.4591677299086195,0.8022919324771549,HIGH,0.0,114515.0
IMD385.jpg,NOT_MELANOMA,0.9479594826698303,0.052040555,0.9479595,False,0.8959189,False,,,,,,,,,,,,,,,
IMD386.jpg,MELANOMA,0.9999994039535522,0.9999994,5.894051e-07,True,0.9999988,True,0.3919051144102779,1.0,32.15878666812742,1.0,5.0,1.0,68.77120094616437,0.3343405357747417,0.03562496167229558,0.9828763079611836,0.34385600473082184,0.8359640011827054,HIGH,0.0,113514.0
IMD388.jpg,MELANOMA,0.9864447712898254,0.9864448,0.013555262,True,0.9728895,True,0.1905828589705735,1.0,13.433343963479293,1.0,4.0,0.75,69.29450977616655,0.33618727780517355,0.030490054797842375,0.9763663513779962,0.34647254888083273,0.7741181372202082,HIGH,0.0,100320.0
IMD389.jpg,NOT_MELANOMA,0.5106393694877625,0.4893607,0.51063937,False,0.02127868,False,,,,,,,,,,,,,,,
IMD390.jpg,NOT_MELANOMA,0.8162701725959778,0.18372984,0.8162702,False,0.63254035,False,,,,,,,,,,,,,,,
IMD392.jpg,NOT_MELANOMA,0.9095742106437683,0.09042577,0.9095742,False,0.8191484,False,,,,,,,,,,,,,,,
IMD393.jpg,MELANOMA,0.7095870971679688,0.7095871,0.29041296,True,0.41917413,True,0.4965382115168433,1.0,12.062057496775529,1.0,5.0,1.0,117.17655270591258,0.34073083311599034,0.030744314756155796,0.9696928133078071,0.5858827635295629,0.8964706908823907,HIGH,0.0,125981.0
IMD395.jpg,MELANOMA,0.9973512887954712,0.9973513,0.0026487643,True,0.9947025,True,0.3529708761753921,1.0,9.133325082723825,1.0,4.0,0.75,81.55842843973738,0.27756589141390037,0.021896676128493633,0.9829123938215477,0.4077921421986869,0.7894480355496717,HIGH,0.0,97173.0
IMD396.jpg,MELANOMA,0.999919056892395,0.99991906,8.088652e-05,True,0.9998382,True,0.052884168087593185,0.5288416808759319,37.87541020273166,1.0,5.0,1.0,65.96832568341323,0.33485912461179973,0.031811269621842914,0.9824399452411875,0.32984162841706616,0.7146708273232495,HIGH,0.0,128939.0
IMD398.jpg,MELANOMA,0.7541067600250244,0.75410676,0.24589331,True,0.50821346,True,0.10552041572075543,1.0,21.54979565785989,1.0,5.0,1.0,85.08458598564785,0.31163350194965234,0.02670153183158154,0.9703279989041774,0.42542292992823927,0.8563557324820599,HIGH,0.0,118545.0
IMD400.jpg,NOT_MELANOMA,0.8034480810165405,0.19655187,0.8034481,False,0.6068962,False,,,,,,,,,,,,,,,
IMD402.jpg,MELANOMA,0.968809187412262,0.9688092,0.031190746,True,0.93761843,True,0.5439580216265321,1.0,21.34033946239176,1.0,5.0,1.0,86.05073857323255,0.3484817470138492,0.038599414593947945,0.9771989745453644,0.4302536928661628,0.8575634232165407,HIGH,0.0,92516.0
IMD403.jpg,MELANOMA,0.9914249181747437,0.9914249,0.008575098,True,0.98284984,True,0.41867978444371384,1.0,39.06690742491888,1.0,4.0,0.75,69.53326539684329,0.38963984628019155,0.03685791344192239,0.9796447361027251,0.34766632698421646,0.7744165817460541,HIGH,0.0,42984.0
IMD404.jpg,MELANOMA,0.9948078989982605,0.9948079,0.005192161,True,0.98961574,True,0.2200862484927287,1.0,38.04521483118645,1.0,5.0,1.0,43.79030673304293,0.41172877402258606,0.041812439082754706,0.9831958696140787,0.21895153366521466,0.8047378834163037,HIGH,0.0,131813.0
IMD406.jpg,MELANOMA,0.9941374063491821,0.9941374,0.0058625415,True,0.9882749,True,0.3015962244876236,1.0,16.6891065212896,1.0,6.0,1.0,84.2146262511896,0.2824130189127185,0.023440061339412618,0.9762974796590295,0.421073131255948,0.855268282813987,HIGH,0.0,98439.0
IMD407.jpg,MELANOMA,0.9938067197799683,0.9938067,0.006193307,True,0.98761344,True,0.13952911603665039,1.0,42.12622448536642,1.0,5.0,1.0,73.64534813877997,0.3230208958834227,0.027081559820973083,0.9791244139974732,0.3682267406938998,0.842056685173475,HIGH,0.0,115248.0
IMD408.jpg,MELANOMA,0.9999943971633911,0.9999944,5.6408394e-06,True,0.99998873,True,0.5592440872190444,1.0,54.56378413959767,1.0,16.0,1.0,117.04929987658869,0.3289288677705528,0.026308150088152602,0.9550462512607464,0.5852464993829435,0.8963116248457359,HIGH,0.0,48906.0
IMD409.jpg,MELANOMA,0.9999924898147583,0.9999925,7.560611e-06,True,0.9999849,True,0.32353494274897016,1.0,13.409916302172844,1.0,20.0,1.0,134.05686506868804,0.27365711057742836,0.020365954198976438,0.9703688580925264,0.6702843253434402,0.9175710813358601,HIGH,0.0,123521.0
IMD410.jpg,MELANOMA,0.9039469957351685,0.903947,0.096053064,True,0.80789393,True,0.23995643097237881,1.0,24.046246268131522,1.0,5.0,1.0,94.82537642888899,0.3060288190301345,0.03146453984327973,0.9534650262380119,0.4741268821444449,0.8685317205361113,HIGH,0.0,133605.0
IMD411.jpg,MELANOMA,0.9998871088027954,0.9998871,0.00011283535,True,0.9997743,True,0.21739247695418099,1.0,13.1618996764452,1.0,6.0,1.0,155.8592500095257,0.2899047384609816,0.02178983020944311,0.9675363954977368,0.7792962500476286,0.9448240625119071,HIGH,0.0,125539.0
IMD413.jpg,MELANOMA,0.9993051290512085,0.9993051,0.0006949195,True,0.9986102,True,0.09325154753332206,0.9325154753332205,16.47136386727043,1.0,3.0,0.5,72.20871333749717,0.3054635094859287,0.026298453846611492,0.966270557368541,0.3610435666874859,0.6983897605051765,MODERATE,0.0,118399.0
IMD418.jpg,MELANOMA,0.9987385869026184,0.9987386,0.0012613967,True,0.9974772,True,0.24500446213213975,1.0,22.304532136341273,1.0,6.0,1.0,65.96027670267391,0.40284930028545923,0.03222008001994597,0.9839775887837224,0.3298013835133695,0.8324503458783423,HIGH,0.0,111319.0
IMD419.jpg,MELANOMA,0.9999992847442627,0.9999993,7.464262e-07,True,0.9999985,True,0.12043097740378246,1.0,53.54401304137497,1.0,4.0,0.75,69.54959934546682,0.2917268716603578,0.024236861589659653,0.9760814428844827,0.3477479967273341,0.7744369991818335,HIGH,0.0,124763.0
IMD420.jpg,MELANOMA,0.9999476671218872,0.99994767,5.229903e-05,True,0.9998954,True,0.4888087633504779,1.0,11.264415488723625,1.0,17.0,1.0,121.08075210674524,0.24739010963598226,0.019074990342485772,0.9720899447255738,0.6054037605337261,0.9013509401334315,HIGH,0.0,109623.0
IMD423.jpg,MELANOMA,0.9999905824661255,0.9999906,9.396204e-06,True,0.99998116,True,0.03593115831117277,0.35931158311172773,81.37607583664226,1.0,16.0,1.0,133.54067346383215,0.32919489163650123,0.02536332425527459,0.9593026293308732,0.6677033673191608,0.7567537376077221,HIGH,0.0,89193.0
IMD424.jpg,MELANOMA,0.999998927116394,0.9999989,1.0530791e-06,True,0.99999785,True,0.32937948339002016,1.0,41.64147416225084,1.0,24.0,1.0,119.41759399669137,0.3437603427166546,0.028890708626398212,0.9552077005778403,0.5970879699834568,0.8992719924958642,HIGH,0.0,68789.0
IMD427.jpg,MELANOMA,0.9747757315635681,0.97477573,0.025224257,True,0.94955146,True,0.23419386682549823,1.0,7.118683310023378,1.0,5.0,1.0,100.24731233225141,0.2920287173245368,0.031550936499801056,0.9703746143896618,0.5012365616612571,0.8753091404153143,HIGH,0.0,95647.0
IMD430.jpg,MELANOMA,0.8500111699104309,0.85001117,0.14998886,True,0.70002234,True,0.11288716777739023,1.0,36.714230412875665,1.0,5.0,1.0,72.80422465420095,0.31669189946063486,0.031300829417108,0.9755457006258937,0.3640211232710048,0.8410052808177512,HIGH,0.0,138996.0
IMD431.jpg,MELANOMA,0.9363094568252563,0.93630946,0.063690506,True,0.872619,True,0.13937256962867206,1.0,7.2558732576080525,1.0,4.0,0.75,75.56483658790007,0.31924363386312693,0.024213963895746066,0.9784633275456316,0.3778241829395004,0.7819560457348751,HIGH,0.0,102882.0
IMD432.jpg,MELANOMA,0.9961845278739929,0.9961845,0.0038155124,True,0.992369,True,0.1370523289111989,1.0,38.216350526145376,1.0,4.0,0.75,96.0113343122756,0.27895381406645087,0.027331973834597758,0.9742869125167749,0.480056671561378,0.8075141678903445,HIGH,0.0,109209.0
IMD433.jpg,MELANOMA,0.9987633228302002,0.9987633,0.0012366653,True,0.99752665,True,0.23189600149525788,1.0,8.300167334410913,1.0,6.0,1.0,80.87841254933814,0.3219779495303613,0.03638687031306572,0.9793750733404805,0.4043920627466907,0.8510980156866726,HIGH,0.0,50308.0
IMD434.jpg,NOT_MELANOMA,0.6431288123130798,0.35687125,0.6431288,False,0.28625757,False,,,,,,,,,,,,,,,
IMD436.jpg,MELANOMA,0.9923321008682251,0.9923321,0.00766791,True,0.9846642,True,0.304754126287905,1.0,11.51908135416686,1.0,4.0,0.75,90.58192520616747,0.31150190387386406,0.025542509279752962,0.9780904173810779,0.45290962603083734,0.8007274065077093,HIGH,0.0,114790.0
IMD437.jpg,MELANOMA,0.9997642636299133,0.99976426,0.00023576351,True,0.9995285,True,0.12527028651618824,1.0,8.501841906417388,1.0,8.0,1.0,117.41815080536838,0.2773432061078487,0.02168810145318938,0.9709231968281512,0.587090754026842,0.8967726885067104,HIGH,0.0,118786.0
